T,1Y,2Y,3Y,4Y,5Y,7Y,10Y,30Y
2002-04-22,3.832,4.335,4.6128,4.8138,4.9725,5.2,5.41,5.6775
2002-04-23,3.8,4.3525,4.6313,4.8375,4.9938,5.2325,5.44,5.7088
2002-04-24,3.823,4.314,4.5963,4.795,4.9575,5.185,5.385,5.655
2002-04-25,3.766,4.2435,4.5238,4.7298,4.89,5.13,5.3448,5.62
2002-04-26,3.773,4.2155,4.491,4.7083,4.868,5.109,5.321,5.6068
2002-04-29,3.752,4.2775,4.56,4.765,4.9275,5.1688,5.3763,5.6475
2002-04-30,3.759,4.2825,4.563,4.7668,4.927,5.1598,5.3585,5.62
2002-05-02,3.771,4.3605,4.625,4.8375,4.9975,5.2225,5.41,5.6663
2002-05-03,3.881,4.3,4.56,4.7475,4.8975,5.1288,5.325,5.57
2002-05-06,3.831,4.305,4.578,4.775,4.92,5.1525,5.3525,5.6
2002-05-07,3.803,4.29,4.5635,4.761,4.916,5.15,5.3475,5.5905
2002-05-08,3.839,4.355,4.6248,4.8345,4.99,5.215,5.4125,5.6575
2002-05-09,3.904,4.4025,4.6498,4.865,5.018,5.2425,5.44,5.685
2002-05-10,3.902,4.4083,4.6563,4.8725,5.015,5.235,5.425,5.67
2002-05-13,3.924,4.45,4.6943,4.895,5.0525,5.2675,5.4475,5.685
2002-05-14,4.027,4.535,4.78,4.955,5.1025,5.3125,5.4875,5.7175
2002-05-15,4.041,4.5325,4.7713,4.95,5.1,5.3075,5.4875,5.7125
2002-05-16,4.044,4.525,4.76,4.9325,5.0725,5.2863,5.4725,5.685
2002-05-17,4.101,4.5675,4.7813,4.955,5.09,5.3,5.485,5.705
2002-05-20,4.09,4.5335,4.7475,4.895,5.0275,5.24,5.42,5.645
2002-05-21,4.085,4.477,4.7098,4.875,5.0125,5.2275,5.4125,5.64
2002-05-22,3.971,4.4258,4.665,4.845,4.9875,5.205,5.4025,5.645
2002-05-23,3.992,4.42,4.6513,4.82,4.9578,5.1638,5.3525,5.6013
2002-05-24,3.983,4.4425,4.675,4.85,4.994,5.205,5.3975,5.6425
2002-05-27,4.001,4.4863,4.7113,4.8775,5.0175,5.23,5.42,5.6538
2002-05-28,4.041,4.4675,4.6883,4.8575,4.9925,5.2075,5.3925,5.6175
2002-05-29,4.012,4.448,4.6758,4.8375,4.9775,5.185,5.3675,5.6025
2002-05-30,3.974,4.3963,4.6323,4.8123,4.945,5.1563,5.3475,5.5975
2002-05-31,3.963,4.447,4.6793,4.865,5.0075,5.215,5.4,5.65
2002-06-03,3.999,4.4348,4.6698,4.8263,4.9575,5.1625,5.3475,5.595
2002-06-04,3.958,4.3825,4.6113,4.7748,4.905,5.1238,5.3205,5.5763
2002-06-05,3.954,4.395,4.6278,4.7975,4.9388,5.1525,5.345,5.5975
2002-06-06,3.953,4.38,4.61,4.785,4.9225,5.14,5.335,5.58
2002-06-07,3.92,4.37,4.61,4.7825,4.925,5.1475,5.3475,5.6025
2002-06-10,3.945,4.35,4.58,4.7575,4.9063,5.1275,5.3275,5.5875
2002-06-11,3.925,4.3425,4.575,4.755,4.8925,5.12,5.3225,5.585
2002-06-12,3.909,4.315,4.5445,4.7225,4.8575,5.0825,5.29,5.5475
2002-06-13,3.937,4.2775,4.5075,4.675,4.8175,5.045,5.255,5.5138
2002-06-14,3.863,4.21,4.44,4.615,4.755,4.995,5.2175,5.4738
2002-06-17,3.836,4.2375,4.465,4.6475,4.79,5.0305,5.2475,5.505
2002-06-18,3.852,4.235,4.46,4.6263,4.77,5.0025,5.21,5.445
2002-06-19,3.834,4.2085,4.424,4.6035,4.746,4.975,5.185,5.4125
2002-06-20,3.833,4.2275,4.4575,4.642,4.7875,5.0198,5.2288,5.445
2002-06-21,3.817,4.1975,4.4325,4.6225,4.763,4.9833,5.185,5.3875
2002-06-24,3.807,4.1525,4.386,4.564,4.719,4.9525,5.1625,5.343
2002-06-25,3.787,4.2065,4.4458,4.6213,4.767,4.9928,5.201,5.3838
2002-06-26,3.719,4.1275,4.3735,4.555,4.7015,4.935,5.14,5.2865
2002-06-27,3.762,4.16,4.3975,4.5875,4.735,4.9573,5.169,5.325
2002-06-28,3.765,4.145,4.3975,4.5925,4.7375,4.975,5.195,5.38
2002-07-01,3.723,4.118,4.3838,4.5783,4.73,4.9838,5.205,5.4075
2002-07-02,3.724,4.0675,4.3213,4.5245,4.6775,4.925,5.1513,5.3613
2002-07-03,3.708,4.0925,4.3563,4.5525,4.7075,4.9575,5.19,5.3925
2002-07-04,3.737,4.1533,4.416,4.5825,4.7508,4.9945,5.2175,5.41
2002-07-05,3.755,4.205,4.46,4.64,4.8,5.0463,5.2625,5.4688
2002-07-08,3.753,4.1675,4.4225,4.6138,4.7688,5.0163,5.2375,5.445
2002-07-09,3.759,4.16,4.4175,4.62,4.775,5.0165,5.2365,5.4463
2002-07-10,3.72,4.09,4.35,4.54,4.6925,4.9425,5.156,5.3725
2002-07-11,3.675,4.0238,4.2825,4.5025,4.6575,4.9075,5.1325,5.325
2002-07-12,3.684,4.015,4.275,4.4738,4.6313,4.8725,5.0925,5.2775
2002-07-15,3.641,3.9538,4.2175,4.4375,4.599,4.8428,5.0688,5.2488
2002-07-16,3.618,4.03,4.262,4.4938,4.6625,4.91,5.13,5.3175
2002-07-17,3.658,4.015,4.2815,4.4865,4.648,4.9008,5.1225,5.305
2002-07-18,3.685,4.03,4.2935,4.492,4.6525,4.8978,5.1185,5.3205
2002-07-19,3.62,3.982,4.2463,4.445,4.6063,4.859,5.08,5.295
2002-07-22,3.59,3.915,4.1863,4.3953,4.5568,4.8108,5.0393,5.2425
2002-07-23,3.611,3.925,4.1988,4.4125,4.5745,4.829,5.0568,5.235
2002-07-24,3.522,3.8373,4.1093,4.3125,4.4903,4.749,4.9823,5.1683
2002-07-25,3.536,3.8555,4.1275,4.3375,4.5025,4.765,5,5.1925
2002-07-26,3.509,3.8013,4.075,4.3,4.47,4.745,4.9875,5.1935
2002-07-29,3.501,3.8915,4.1813,4.395,4.5703,4.8325,5.06,5.2875
2002-07-30,3.563,3.898,4.179,4.3965,4.569,4.8388,5.071,5.3125
2002-07-31,3.539,3.807,4.0913,4.318,4.495,4.765,5.005,5.25
2002-08-01,3.479,3.7495,4.031,4.2575,4.4318,4.71,4.9498,5.2115
2002-08-02,3.438,3.6248,3.8935,4.1513,4.325,4.615,4.8763,5.1375
2002-08-05,3.351,3.5705,3.8558,4.0895,4.275,4.5745,4.8345,5.115
2002-08-06,3.363,3.6763,3.96,4.1825,4.3675,4.6475,4.89,5.165
2002-08-07,3.418,3.6095,3.8943,4.1275,4.3085,4.5965,4.8415,5.1115
2002-08-08,3.35,3.6305,3.914,4.1475,4.3305,4.6178,4.865,5.1433
2002-08-09,3.39,3.6535,3.932,4.1548,4.333,4.6045,4.8405,5.1125
2002-08-12,3.388,3.6675,3.9325,4.1405,4.315,4.585,4.81,5.0735
2002-08-13,3.383,3.6325,3.9,4.11,4.2868,4.5525,4.7813,5.0455
2002-08-14,3.33,3.6153,3.88,4.0975,4.2615,4.5218,4.743,5.0175
2002-08-15,3.387,3.7438,4.0013,4.209,4.3765,4.625,4.841,5.1045
2002-08-16,3.502,3.802,4.0415,4.233,4.3925,4.6288,4.8463,5.0908
2002-08-19,3.497,3.8173,4.0655,4.2555,4.4115,4.6605,4.878,5.1195
2002-08-20,3.49,3.7378,3.9625,4.1555,4.3225,4.5805,4.8093,5.0675
2002-08-21,3.498,3.8295,4.07,4.26,4.4225,4.6813,4.91,5.1625
2002-08-22,3.556,3.8505,4.0843,4.2768,4.4395,4.7033,4.9285,5.185
2002-08-23,3.529,3.79,4.025,4.22,4.3825,4.6525,4.895,5.165
2002-08-26,3.524,3.7818,4.0213,4.2098,4.374,4.6498,4.89,5.16
2002-08-27,3.511,3.8125,4.053,4.2275,4.395,4.6575,4.895,5.1725
2002-08-28,3.49,3.7355,3.9675,4.15,4.315,4.5868,4.8275,5.105
2002-08-29,3.414,3.685,3.9258,4.125,4.2948,4.5728,4.8225,5.1075
2002-08-30,3.401,3.64,3.8775,4.0885,4.2568,4.5438,4.8033,5.0888
2002-09-02,3.365,3.5828,3.825,4.0325,4.2063,4.4988,4.7588,5.0525
2002-09-03,3.339,3.5225,3.765,3.974,4.1485,4.435,4.7035,5.0025
2002-09-04,3.293,3.4675,3.719,3.95,4.1305,4.4385,4.715,5.015
2002-09-05,3.233,3.42,3.6738,3.8888,4.075,4.39,4.6775,4.9975
2002-09-06,3.223,3.4088,3.6713,3.8975,4.085,4.405,4.7025,5.0225
2002-09-09,3.296,3.5025,3.7483,3.9488,4.129,4.4263,4.7013,5.0063
2002-09-10,3.314,3.54,3.7875,3.9925,4.1625,4.4625,4.7325,5.0275
2002-09-11,3.33,3.59,3.84,4.055,4.225,4.5225,4.7975,5.09
2002-09-12,3.329,3.515,3.76,3.965,4.14,4.4375,4.7175,5.0275
2002-09-13,3.244,3.47,3.7225,3.92,4.0973,4.4063,4.6968,5.02
2002-09-16,3.253,3.435,3.6753,3.8675,4.04,4.344,4.6318,4.945
2002-09-17,3.255,3.424,3.6663,3.87,4.0425,4.3375,4.625,4.945
2002-09-18,3.198,3.3925,3.6388,3.8475,4.02,4.3225,4.6075,4.9325
2002-09-19,3.207,3.3855,3.63,3.8365,4.017,4.318,4.604,4.941
2002-09-20,3.177,3.39,3.64,3.8475,4.03,4.3463,4.6413,4.975
2002-09-23,3.172,3.3405,3.5885,3.795,3.975,4.285,4.583,4.9365
2002-09-24,3.155,3.3,3.5338,3.746,3.9238,4.2525,4.56,4.9325
2002-09-25,3.136,3.3475,3.5938,3.8025,3.985,4.305,4.6088,4.9963
2002-09-26,3.169,3.3863,3.63,3.8325,4.0175,4.325,4.62,5
2002-09-27,3.164,3.352,3.5965,3.8075,3.985,4.3,4.6,4.985
2002-09-30,3.113,3.2325,3.4815,3.6975,3.8858,4.222,4.5363,4.9615
2002-10-01,3.062,3.27,3.52,3.74,3.935,4.265,4.58,5.0025
2002-10-02,3.113,3.3125,3.602,3.7955,3.995,4.34,4.6625,5.0788
2002-10-03,3.058,3.265,3.5375,3.7753,3.98,4.3275,4.6543,5.0538
2002-10-04,3.052,3.2315,3.5113,3.7438,3.9463,4.2995,4.6335,5.015
2002-10-07,3.001,3.2298,3.519,3.745,3.9625,4.304,4.6175,5
2002-10-08,3.061,3.23,3.4995,3.735,3.942,4.2825,4.5805,4.9623
2002-10-09,3.044,3.2275,3.4938,3.725,3.9275,4.265,4.575,4.9543
2002-10-10,3.042,3.3238,3.59,3.8133,4.02,4.34,4.63,5.005
2002-10-11,3.147,3.4125,3.6825,3.9088,4.1275,4.45,4.7475,5.11
2002-10-14,3.165,3.39,3.6613,3.89,4.095,4.4238,4.72,5.085
2002-10-15,3.203,3.4935,3.7735,4.0105,4.2173,4.5385,4.8365,5.195
2002-10-16,3.23,3.4918,3.7913,4.0363,4.245,4.556,4.84,5.1825
2002-10-17,3.315,3.4825,3.7698,4.0275,4.2325,4.545,4.835,5.18
2002-10-18,3.175,3.4535,3.7538,4.0125,4.2213,4.5415,4.8375,5.2025
2002-10-21,3.145,3.4775,3.79,4.05,4.27,4.59,4.8775,5.2475
2002-10-22,3.168,3.4725,3.7825,4.0475,4.26,4.5913,4.885,5.26
2002-10-23,3.158,3.4025,3.7108,3.9775,4.195,4.525,4.83,5.21
2002-10-24,3.124,3.4283,3.7363,4.0075,4.225,4.565,4.8688,5.2613
2002-10-25,3.148,3.42,3.7155,3.974,4.189,4.5155,4.8195,5.21
2002-10-28,3.145,3.3775,3.6763,3.93,4.145,4.4775,4.7843,5.1913
2002-10-29,3.123,3.2965,3.5913,3.845,4.0625,4.4,4.7175,5.1425
2002-10-30,3.092,3.34,3.625,3.8795,4.095,4.445,4.7675,5.2075
2002-10-31,3.125,3.27,3.5475,3.8013,4.01,4.3775,4.708,5.1325
2002-11-01,3.069,3.3025,3.585,3.8513,4.0863,4.445,4.7775,5.2175
2002-11-04,3.099,3.2895,3.5813,3.8575,4.085,4.4475,4.785,5.22
2002-11-05,3.072,3.343,3.6413,3.91,4.1425,4.4975,4.8275,5.265
2002-11-06,3.112,3.3525,3.6478,3.9175,4.145,4.5,4.825,5.2525
2002-11-07,3.078,3.3198,3.604,3.8588,4.0813,4.4298,4.7453,5.1688
2002-11-08,3.05,3.24,3.5218,3.77,3.9738,4.3263,4.65,5.0925
2002-11-11,3.007,3.2125,3.4945,3.7583,3.9788,4.326,4.6513,5.0975
2002-11-12,2.992,3.1913,3.4725,3.735,3.9525,4.2925,4.615,5.075
2002-11-13,2.981,3.1875,3.4725,3.7225,3.9325,4.2838,4.614,5.0675
2002-11-14,2.965,3.2475,3.5375,3.79,4.01,4.3575,4.6825,5.15
2002-11-15,3.007,3.2375,3.5175,3.775,3.99,4.3375,4.66,5.1125
2002-11-18,2.985,3.2375,3.525,3.785,3.9975,4.345,4.6705,5.1188
2002-11-19,2.977,3.2325,3.5175,3.777,3.9925,4.3333,4.6578,5.11
2002-11-20,2.971,3.2145,3.4905,3.7445,3.96,4.3075,4.6313,5.0825
2002-11-21,2.969,3.258,3.546,3.8045,4.0208,4.3695,4.6995,5.1525
2002-11-22,2.973,3.2675,3.5535,3.81,4.027,4.3778,4.71,5.16
2002-11-25,3.017,3.2893,3.5663,3.8255,4.0448,4.3925,4.7275,5.165
2002-11-26,3.007,3.243,3.522,3.7655,3.981,4.332,4.6655,5.095
2002-11-27,2.986,3.3138,3.5988,3.85,4.07,4.405,4.7275,5.1525
2002-11-28,3.031,3.307,3.585,3.8315,4.0435,4.385,4.7163,5.1388
2002-11-29,3.017,3.2773,3.556,3.8113,4.0168,4.352,4.679,5.108
2002-12-02,3.01,3.305,3.5813,3.8425,4.06,4.3925,4.7175,5.1425
2002-12-03,2.993,3.264,3.547,3.79,4.0025,4.335,4.6653,5.105
2002-12-04,2.976,3.2783,3.5565,3.801,4.011,4.3383,4.6585,5.11
2002-12-05,2.967,3.2525,3.5363,3.78,3.985,4.3075,4.635,5.0763
2002-12-06,2.946,3.184,3.474,3.7325,3.94,4.275,4.6075,5.0625
2002-12-09,2.918,3.131,3.4175,3.6725,3.885,4.2363,4.585,5.0575
2002-12-10,2.887,3.1185,3.405,3.665,3.8825,4.235,4.5825,5.0575
2002-12-11,2.895,3.0913,3.3775,3.625,3.84,4.1988,4.545,5.02
2002-12-12,2.879,3.049,3.333,3.571,3.777,4.1268,4.474,4.947
2002-12-13,2.849,3.057,3.3405,3.586,3.8055,4.154,4.505,4.983
2002-12-16,2.854,3.071,3.3555,3.6135,3.835,4.191,4.543,5.026
2002-12-17,2.858,3.0165,3.2985,3.5565,3.7835,4.1485,4.5135,5.0035
2002-12-18,2.835,2.967,3.246,3.5165,3.7495,4.118,4.48,4.9775
2002-12-19,2.829,2.972,3.253,3.509,3.734,4.102,4.465,4.959
2002-12-20,2.822,2.987,3.2645,3.52,3.753,4.1178,4.476,4.968
2002-12-23,2.82,2.977,3.249,3.513,3.746,4.11,4.474,4.971
2002-12-24,2.819,2.972,3.2355,3.51,3.7415,4.104,4.469,4.975
2002-12-27,2.779,2.912,3.2325,3.425,3.646,4.0223,4.383,4.88
2002-12-30,2.746,2.925,3.198,3.434,3.6755,4.0305,4.3895,4.896
2002-12-31,2.749,2.89,3.1565,3.4185,3.652,4.0145,4.4,4.8925
2003-01-02,2.734,2.998,3.282,3.57,3.81,4.1658,4.5238,5.019
2003-01-03,2.797,2.958,3.249,3.546,3.7835,4.1505,4.52,5.021
2003-01-06,2.777,2.934,3.224,3.504,3.743,4.129,4.509,5.019
2003-01-07,2.752,2.889,3.174,3.4545,3.691,4.0765,4.4595,4.976
2003-01-08,2.731,2.827,3.102,3.3803,3.612,4.0018,4.387,4.887
2003-01-09,2.699,2.8695,3.142,3.4235,3.664,4.0498,4.43,4.93
2003-01-10,2.73,2.84,3.11,3.387,3.6328,4.024,4.414,4.902
2003-01-13,2.722,2.869,3.145,3.418,3.6648,4.0523,4.437,4.92
2003-01-14,2.722,2.859,3.128,3.397,3.646,4.03,4.408,4.88
2003-01-15,2.723,2.862,3.1265,3.3935,3.634,4.017,4.399,4.881
2003-01-16,2.722,2.8773,3.1365,3.4113,3.642,4.024,4.4,4.898
2003-01-17,2.719,2.807,3.059,3.318,3.5575,3.944,4.33,4.843
2003-01-20,2.705,2.79,3.036,3.2915,3.524,3.912,4.295,4.817
2003-01-21,2.702,2.799,3.036,3.2843,3.511,3.894,4.272,4.778
2003-01-22,2.685,2.783,3.023,3.2735,3.5095,3.8935,4.2708,4.779
2003-01-23,2.683,2.775,3.0168,3.26,3.491,3.8658,4.233,4.7183
2003-01-24,2.66,2.758,2.995,3.227,3.443,3.81,4.17,4.6578
2003-01-27,2.645,2.776,3.011,3.2528,3.488,3.854,4.214,4.6905
2003-01-28,2.666,2.791,3.024,3.264,3.49,3.862,4.225,4.696
2003-01-29,2.638,2.7745,3.0245,3.2645,3.497,3.869,4.2365,4.7035
2003-01-30,2.652,2.787,3.0335,3.291,3.5245,3.904,4.273,4.756
2003-01-31,2.636,2.783,3.031,3.276,3.51,3.89,4.262,4.749
2003-02-03,2.658,2.79,3.039,3.2858,3.518,3.893,4.265,4.755
2003-02-04,2.644,2.744,2.987,3.231,3.456,3.833,4.207,4.714
2003-02-05,2.609,2.779,3.0305,3.2765,3.5175,3.9075,4.28,4.7965
2003-02-06,2.624,2.705,2.96,3.2148,3.444,3.827,4.2105,4.739
2003-02-07,2.558,2.666,2.9235,3.1755,3.414,3.8045,4.1895,4.7285
2003-02-10,2.533,2.682,2.941,3.204,3.443,3.838,4.23,4.7793
2003-02-11,2.546,2.655,2.91,3.158,3.401,3.797,4.194,4.744
2003-02-12,2.513,2.607,2.8513,3.1,3.336,3.739,4.148,4.726
2003-02-13,2.485,2.568,2.806,3.05,3.2705,3.6853,4.0975,4.703
2003-02-14,2.489,2.602,2.85,3.1,3.3355,3.746,4.163,4.74
2003-02-17,2.518,2.628,2.8735,3.125,3.366,3.77,4.1725,4.7465
2003-02-18,2.499,2.626,2.8755,3.123,3.358,3.757,4.1665,4.735
2003-02-19,2.499,2.58,2.815,3.058,3.289,3.686,4.0945,4.6813
2003-02-20,2.474,2.564,2.7943,3.0388,3.267,3.67,4.079,4.6928
2003-02-21,2.474,2.59,2.825,3.066,3.295,3.699,4.112,4.708
2003-02-24,2.399,2.5005,2.746,3.0005,3.2385,3.649,4.079,4.703
2003-02-25,2.38,2.48,2.72,2.974,3.213,3.634,4.0763,4.7373
2003-02-26,2.383,2.4745,2.72,2.978,3.2195,3.638,4.081,4.725
2003-02-27,2.374,2.5395,2.791,3.0495,3.288,3.705,4.145,4.786
2003-02-28,2.412,2.484,2.7213,2.9838,3.213,3.6415,4.087,4.7368
2003-03-03,2.36,2.47,2.715,2.97,3.217,3.636,4.079,4.743
2003-03-04,2.343,2.4675,2.717,2.9853,3.229,3.6413,4.0873,4.7763
2003-03-05,2.344,2.481,2.731,2.989,3.232,3.642,4.08,4.75
2003-03-06,2.353,2.438,2.676,2.939,3.172,3.582,4.0343,4.7143
2003-03-07,2.354,2.4245,2.6693,2.9313,3.172,3.5805,4.015,4.685
2003-03-10,2.336,2.388,2.628,2.893,3.134,3.54,3.976,4.651
2003-03-11,2.335,2.43,2.671,2.935,3.184,3.5775,4.0105,4.6745
2003-03-12,2.347,2.457,2.7013,2.965,3.209,3.605,4.029,4.687
2003-03-13,2.381,2.624,2.871,3.1525,3.395,3.766,4.167,4.8
2003-03-14,2.471,2.662,2.936,3.214,3.4515,3.823,4.222,4.837
2003-03-17,2.429,2.779,3.0695,3.346,3.608,3.972,4.353,4.963
2003-03-18,2.499,2.764,3.071,3.3485,3.594,3.962,4.339,4.934
2003-03-19,2.464,2.836,3.176,3.4448,3.6975,4.0575,4.425,4.998
2003-03-20,2.474,2.782,3.1158,3.393,3.628,4.0008,4.382,4.9613
2003-03-21,2.461,2.856,3.188,3.454,3.703,4.0805,4.458,5.038
2003-03-24,2.473,2.7705,3.1013,3.3935,3.622,3.997,4.385,4.967
2003-03-25,2.455,2.771,3.098,3.37,3.614,3.992,4.388,4.99
2003-03-26,2.468,2.7635,3.0843,3.3648,3.6008,3.983,4.38,4.99
2003-03-27,2.447,2.731,3.049,3.3205,3.571,3.958,4.363,5.004
2003-03-28,2.447,2.684,2.995,3.2793,3.512,3.901,4.311,4.946
2003-03-31,2.394,2.5988,2.9075,3.175,3.4063,3.8088,4.2113,4.8713
2003-04-01,2.373,2.571,2.877,3.16,3.3985,3.788,4.2013,4.8688
2003-04-02,2.395,2.658,2.981,3.2723,3.522,3.9088,4.3205,4.965
2003-04-03,2.391,2.6683,3.0115,3.296,3.5425,3.9388,4.351,4.9845
2003-04-04,2.409,2.66,2.998,3.309,3.544,3.946,4.361,4.9725
2003-04-07,2.455,2.744,3.084,3.386,3.627,4.023,4.43,5.014
2003-04-08,2.443,2.7235,3.0585,3.3555,3.6045,3.9938,4.3935,4.984
2003-04-09,2.419,2.664,2.997,3.286,3.515,3.908,4.3205,4.9245
2003-04-10,2.403,2.65,2.975,3.264,3.5138,3.896,4.303,4.926
2003-04-11,2.433,2.723,3.0588,3.349,3.596,3.967,4.358,4.964
2003-04-14,2.508,2.805,3.1238,3.41,3.655,4.0175,4.397,4.991
2003-04-15,2.542,2.7925,3.092,3.3685,3.603,3.9715,4.3545,4.9585
2003-04-16,2.539,2.76,3.0545,3.3355,3.558,3.917,4.296,4.904
2003-04-17,2.505,2.7728,3.071,3.35,3.598,3.957,4.338,4.958
2003-04-22,2.491,2.701,3.0008,3.286,3.521,3.898,4.293,4.936
2003-04-23,2.48,2.722,3.0363,3.322,3.56,3.939,4.338,4.974
2003-04-24,2.461,2.661,2.9583,3.2365,3.4725,3.854,4.254,4.9135
2003-04-25,2.435,2.634,2.937,3.22,3.456,3.848,4.257,4.919
2003-04-28,2.409,2.649,2.9575,3.2415,3.483,3.8715,4.2755,4.952
2003-04-29,2.425,2.664,2.979,3.264,3.501,3.892,4.296,4.966
2003-04-30,2.423,2.577,2.882,3.1783,3.411,3.8103,4.2255,4.9065
2003-05-02,2.355,2.5843,2.8993,3.198,3.4478,3.841,4.251,4.958
2003-05-05,2.383,2.5765,2.8938,3.188,3.435,3.829,4.238,4.9438
2003-05-06,2.362,2.573,2.883,3.176,3.422,3.817,4.229,4.919
2003-05-07,2.326,2.4885,2.7825,3.069,3.313,3.7145,4.1345,4.8555
2003-05-08,2.303,2.4665,2.721,3.0153,3.25,3.6565,4.0865,4.8295
2003-05-09,2.346,2.4835,2.7573,3.035,3.274,3.673,4.102,4.847
2003-05-12,2.305,2.468,2.74,3.022,3.272,3.6683,4.092,4.862
2003-05-13,2.31,2.432,2.7035,2.9785,3.221,3.6255,4.0635,4.838
2003-05-14,2.276,2.4225,2.6885,2.9655,3.208,3.62,4.064,4.832
2003-05-15,2.264,2.401,2.6658,2.936,3.172,3.579,4.023,4.765
2003-05-16,2.255,2.3765,2.6285,2.91,3.153,3.555,3.993,4.729
2003-05-19,2.207,2.3225,2.5665,2.834,3.073,3.471,3.906,4.636
2003-05-20,2.222,2.317,2.5635,2.827,3.065,3.461,3.8915,4.624
2003-05-21,2.197,2.324,2.5718,2.842,3.079,3.4675,3.893,4.618
2003-05-22,2.201,2.321,2.5655,2.828,3.0675,3.462,3.882,4.611
2003-05-23,2.186,2.273,2.513,2.7735,3.007,3.39,3.808,4.532
2003-05-26,2.168,2.2595,2.4788,2.7435,2.977,3.359,3.7775,4.4973
2003-05-27,2.138,2.282,2.525,2.793,3.0315,3.4215,3.8305,4.5485
2003-05-28,2.17,2.3348,2.577,2.8455,3.0845,3.4823,3.9135,4.6558
2003-05-29,2.178,2.271,2.5088,2.7688,3.0038,3.4113,3.8463,4.6163
2003-05-30,2.142,2.2675,2.501,2.7745,3.0135,3.42,3.8525,4.6305
2003-06-02,2.151,2.2803,2.5275,2.8115,3.0565,3.461,3.908,4.689
2003-06-03,2.122,2.1765,2.4135,2.681,2.923,3.3285,3.768,4.577
2003-06-04,2.081,2.21,2.455,2.737,2.99,3.3823,3.81,4.62
2003-06-05,2.077,2.141,2.3815,2.657,2.9075,3.33,3.78,4.6275
2003-06-06,2.009,2.141,2.395,2.6775,2.929,3.3555,3.8065,4.653
2003-06-09,2.016,2.111,2.3313,2.61,2.854,3.271,3.726,4.592
2003-06-10,2.007,2.03,2.265,2.5375,2.8015,3.213,3.672,4.582
2003-06-11,1.959,2.025,2.26,2.5305,2.7778,3.199,3.654,4.59
2003-06-12,1.959,2.047,2.2715,2.535,2.777,3.198,3.6525,4.567
2003-06-13,1.944,2.006,2.2345,2.492,2.736,3.149,3.597,4.495
2003-06-16,1.929,2.066,2.2993,2.5675,2.8135,3.2175,3.6455,4.516
2003-06-17,1.965,2.1345,2.372,2.6505,2.8935,3.293,3.723,4.595
2003-06-18,1.991,2.1915,2.454,2.7415,2.9925,3.3885,3.8175,4.6695
2003-06-19,1.987,2.1495,2.418,2.695,2.9413,3.3538,3.7963,4.6475
2003-06-20,1.976,2.1965,2.4728,2.7588,3.0088,3.4238,3.8613,4.7263
2003-06-23,1.993,2.169,2.455,2.7175,2.969,3.3788,3.815,4.676
2003-06-24,1.989,2.1635,2.4325,2.7065,2.9565,3.367,3.8105,4.6755
2003-06-25,1.975,2.1285,2.3985,2.6765,2.9245,3.3215,3.7625,4.6375
2003-06-26,2.024,2.2875,2.5785,2.862,3.1125,3.52,3.9455,4.7615
2003-06-27,2.073,2.33,2.626,2.909,3.1545,3.5645,3.9815,4.793
2003-06-30,2.06,2.265,2.552,2.825,3.081,3.495,3.93,4.766
2003-07-01,2.021,2.234,2.518,2.8163,3.0713,3.4995,3.939,4.779
2003-07-02,2.035,2.255,2.559,2.8493,3.117,3.5367,3.98,4.8175
2003-07-03,2.047,2.295,2.605,2.9027,3.1798,3.6051,4.0508,4.881
2003-07-04,2.037,2.2473,2.557,2.8451,3.117,3.5247,3.9779,4.84
2003-07-07,2.036,2.3095,2.6266,2.9169,3.1958,3.6149,4.0618,4.9025
2003-07-08,2.057,2.3003,2.6179,2.931,3.1989,3.6329,4.0698,4.91
2003-07-09,2.042,2.2908,2.6029,2.9111,3.1763,3.597,4.0346,4.88
2003-07-10,2.047,2.252,2.5475,2.8494,3.0963,3.5247,3.9775,4.82
2003-07-11,2.047,2.2671,2.5662,2.8548,3.1022,3.5348,3.9792,4.8263
2003-07-14,2.044,2.2551,2.5489,2.8444,3.09,3.5204,3.9606,4.818
2003-07-15,2.051,2.3986,2.7266,3.0336,3.2997,3.7126,4.1374,4.986
2003-07-16,2.115,2.4248,2.7537,3.0532,3.3095,3.7196,4.1287,4.9455
2003-07-17,2.098,2.4194,2.7462,3.0377,3.288,3.6981,4.1048,4.9263
2003-07-18,2.104,2.3998,2.7415,3.0214,3.257,3.678,4.0991,4.9313
2003-07-21,2.115,2.472,2.7793,3.0872,3.3424,3.7499,4.164,4.975
2003-07-22,2.124,2.4905,2.826,3.1195,3.3785,3.7785,4.184,4.9675
2003-07-23,2.108,2.395,2.7251,3.015,3.2668,3.6732,4.074,4.863
2003-07-24,2.08,2.468,2.808,3.0982,3.3665,3.7455,4.1441,4.941
2003-07-25,2.101,2.4292,2.7658,3.0543,3.2922,3.6939,4.0955,4.9105
2003-07-28,2.098,2.4925,2.857,3.1565,3.408,3.8,4.2085,5.0015
2003-07-29,2.106,2.494,2.8588,3.1685,3.423,3.8205,4.22,5.0035
2003-07-30,2.125,2.5125,2.8733,3.185,3.4345,3.8225,4.2225,4.9935
2003-07-31,2.112,2.6575,2.8728,3.325,3.57,3.943,4.3145,5.0545
2003-08-01,2.232,2.8405,3.2325,3.464,3.6805,4,4.3345,4.9925
